id,split
22622,validation
22623,train
22624,validation
22625,train
22626,validation
22627,test
22628,test
22629,train
22630,train
22631,validation
22632,train
22633,test
22634,train
22635,test
22636,train
22637,test
22638,train
22639,train
22640,validation
22641,train
22642,validation
22643,train
22644,train
22645,train
22646,train
22647,train
22648,train
22649,train
22650,test
22651,train
22652,train
22653,train
22654,validation
22655,train
22656,validation
22657,test
22658,train
22659,train
22660,train
22661,train
22662,test
22663,validation
22664,train
22665,train
22666,train
22667,train
22668,train
22669,train
22670,train
22671,validation
22672,validation
22673,train
22674,train
22675,train
22676,train
22677,train
22678,train
22679,train
22680,validation
22681,validation
22682,validation
22683,test
22684,train
22685,validation
22686,train
22687,train
22688,validation
22689,test
22690,test
22691,test
22692,train
22693,train
22694,train
22695,validation
22696,train
22697,train
22698,test
22699,validation
22700,validation
22701,train
22702,train
22703,train
22704,validation
22705,train
22706,test
22707,validation
22708,train
22709,train
22710,train
22711,test
22712,test
22713,test
22714,train
22715,train
22716,test
22717,train
22718,train
22719,train
22720,train
22721,train
22722,validation
22723,train
22724,train
22725,train
22726,train
22727,train
22728,train
22729,train
22730,test
22731,train
22732,train
22733,train
22734,train
22735,train
22736,train
22737,train
22738,train
22739,test
22740,train
22741,train
22742,train
22743,train
22744,train
22745,train
22746,validation
22747,train
22748,test
22749,train
22750,train
22751,validation
22752,train
22753,test
22754,test
22755,train
22756,test
22757,train
22758,test
22759,validation
22760,test
22761,validation
22762,validation
22763,train
22764,test
22765,train
22766,train
22767,train
22768,test
22769,test
22770,train
22771,train
22772,train
22773,validation
22774,train
22775,train
22776,train
22777,test
22778,validation
22779,test
22780,test
22781,test
22782,train
22783,train
22784,train
22785,validation
22786,train
22787,train
22788,train
22789,train
22790,test
22791,test
22792,train
22793,test
22794,validation
22795,train
22796,train
22797,train
22798,validation
22799,train
22800,train
22801,train
22802,test
22803,train
22804,test
22805,train
22806,train
22807,train
22808,validation
22809,train
22810,train
22811,validation
22812,train
22813,train
22814,train
22815,train
22816,validation
22817,train
22818,validation
22819,validation
22820,test
22821,test
22822,train
22823,test
22824,train
22825,train
22826,train
22827,test
22828,train
22829,validation
22830,train
22831,train
22832,validation
22833,train
22834,test
22835,validation
22836,train
22837,train
22838,train
22839,train
22840,train
22841,validation
22842,test
22843,train
22844,train
22845,validation
22846,validation
22847,validation
22848,train
22849,validation
22850,validation
22851,train
22852,test
22853,train
22854,validation
22855,train
22856,train
22857,train
22858,train
22859,validation
22860,validation
22861,train
22862,train
22863,test
22864,train
22865,train
22866,train
22867,test
22868,train
22869,train
22870,train
22871,train
22872,validation
22873,train
22874,test
22875,train
22876,test
22877,train
22878,validation
22879,validation
22880,validation
22881,test
22882,test
22883,test
22884,train
22885,train
22886,validation
22887,train
22888,train
22889,test
22890,validation
22891,train
22892,train
22893,train
22894,test
22895,test
22896,validation
22897,train
22898,test
22899,train
22900,validation
22901,test
22902,train
22903,train
22904,train
22905,test
22906,train
22907,train
22908,train
22909,train
22910,train
22911,train
22912,train
22913,validation
22914,test
22915,test
22916,train
22917,train
22918,train
22919,train
22920,train
22921,train
22922,train
22923,validation
22924,train
22925,train
22926,train
22927,validation
22928,test
22929,train
22930,validation
22931,test
22932,validation
22933,train
22934,train
22935,train
22936,train
22937,test
22938,test
22939,test
22940,test
22941,test
22942,validation
22943,train
22944,train
22945,test
22946,train
22947,train
22948,train
22949,validation
22950,validation
22951,train
22952,train
22953,train
22954,train
22955,train
22956,validation
22957,validation
22958,train
22959,train
22960,train
22961,train
22962,train
22963,train
22964,train
22965,validation
22966,train
22967,train
22968,train
22969,train
22970,train
22971,train
22972,train
22973,train
22974,train
22975,train
22976,train
22977,validation
22978,train
22979,train
22980,test
22981,train
22982,validation
22983,train
22984,train
22985,train
22986,train
22987,train
22988,train
22989,test
22990,train
22991,train
22992,validation
22993,train
22994,validation
22995,train
22996,train
22997,test
22998,test
22999,validation
23000,test
23001,train
23002,train
23003,train
23004,train
23005,train
23006,test
23007,train
23008,test
23009,train
23010,test
23011,train
23012,train
23013,train
23014,validation
23015,train
23016,train
23017,test
23018,train
23019,train
23020,validation
23021,train
23022,train
23023,test
23024,train
23025,test
23026,train
23027,train
23028,validation
23029,train
23030,test
23031,train
23032,validation
23033,train
23034,train
23035,train
23036,validation
23037,train
23038,validation
23039,test
23040,test
23041,train
23042,test
23043,validation
23044,test
23045,test
23046,validation
23047,validation
23048,train
23049,train
23050,train
23051,train
23052,test
23053,train
23054,train
23055,train
23056,validation
23057,validation
23058,train
23059,train
23060,train
23061,validation
23062,train
23063,train
23064,train
23065,train
23066,train
23067,validation
23068,test
23069,train
23070,test
23071,test
23072,train
23073,train
23074,train
23075,train
23076,validation
23077,train
23078,train
23079,test
23080,test
23081,train
23082,train
23083,validation
23084,train
23085,train
23086,train
23087,train
23088,train
23089,train
23090,validation
23091,train
23092,train
23093,test
23094,validation
23095,train
23096,train
23097,train
23098,train
23099,test
23100,train
23101,train
23102,train
23103,train
23104,validation
23105,test
23106,train
23107,validation
23108,test
23109,test
23110,test
23111,validation
23112,validation
23113,test
23114,train
23115,train
23116,test
23117,train
23118,train
23119,train
23120,train
23121,train
23122,validation
23123,test
23124,train
23125,train
23126,test
23127,train
23128,test
23129,train
23130,train
23131,train
23132,train
23133,train
23134,test
23135,train
23136,validation
23137,test
23138,validation
23139,validation
23140,train
23141,validation
23142,train
23143,train
23144,train
23145,validation
23146,test
23147,train
23148,validation
23149,train
23150,validation
23151,train
23152,validation
23153,train
23154,train
23155,train
23156,train
23157,validation
23158,validation
23159,train
23160,test
23161,train
23162,train
23163,validation
23164,test
23165,test
23166,validation
23167,validation
23168,train
23169,train
23170,test
23171,train
23172,validation
23173,test
23174,train
23175,validation
23176,train
23177,train
23178,train
23179,train
23180,train
23181,train
23182,train
23183,train
23184,test
23185,train
23186,train
23187,test
23188,train
23189,validation
23190,train
23191,validation
23192,train
23193,validation
23194,train
23195,train
23196,validation
23197,train
23198,validation
23199,train
23200,train
23201,train
23202,test
23203,train
23204,train
23205,train
23206,test
23207,train
23208,train
23209,train
23210,validation
23211,validation
23212,train
23213,train
23214,test
23215,validation
23216,train
23217,train
23218,train
23219,train
23220,train
23221,validation
23222,train
23223,train
23224,validation
23225,train
23226,validation
23227,train
23228,validation
23229,train
23230,train
23231,train
23232,train
23233,test
23234,train
23235,train
23236,train
23237,test
23238,train
23239,test
23240,train
23241,test
23242,train
23243,train
23244,test
23245,test
23246,train
23247,train
23248,train
23249,validation
23250,train
23251,test
23252,test
23253,train
23254,train
23255,test
23256,validation
23257,train
23258,train
23259,train
23260,test
23261,validation
23262,validation
23263,validation
23264,train
23265,train
23266,train
23267,validation
23268,train
23269,validation
23270,train
23271,test
23272,train
23273,test
23274,test
23275,validation
23276,train
23277,test
23278,train
23279,test
23280,validation
23281,train
23282,validation
23283,validation
23284,train
23285,test
23286,validation
23287,test
23288,train
23289,validation
23290,test
23291,train
23292,train
23293,train
23294,train
23295,train
23296,validation
23297,train
23298,train
23299,validation
23300,train
23301,test
23302,test
23303,train
23304,test
23305,test
23306,validation
23307,train
23308,test
23309,test
23310,train
23311,validation
23312,train
23313,train
23314,train
23315,train
23316,train
23317,validation
23318,train
23319,test
23320,train
23321,validation
23322,train
23323,test
23324,train
23325,test
23326,train
23327,train
23328,test
23329,validation
23330,test
23331,train
23332,train
23333,train
23334,test
23335,train
23336,validation
23337,train
23338,test
23339,train
23340,test
23341,train
23342,test
23343,train
23344,train
23345,train
23346,validation
23347,train
23348,validation
23349,train
23350,train
23351,test
23352,test
23353,test
23354,train
23355,validation
23356,test
23357,train
23358,train
23359,validation
23360,train
23361,validation
23362,train
23363,train
23364,validation
23365,train
23366,test
23367,train
23368,train
23369,train
23370,train
23371,train
23372,train
23373,train
23374,train
23375,train
23376,train
23377,train
23378,train
23379,validation
23380,train
23381,train
23382,train
23383,validation
23384,test
23385,validation
23386,validation
23387,train
23388,test
23389,test
23390,train
23391,train
23392,train
23393,train
23394,validation
23395,train
23396,test
23397,train
23398,train
23399,train
23400,test
23401,train
23402,train
23403,test
23404,train
23405,train
23406,validation
23407,train
23408,train
23409,train
23410,train
23411,validation
23412,test
23413,test
23414,train
23415,train
23416,test
23417,validation
23418,train
23419,train
23420,train
23421,train
23422,test
23423,train
23424,validation
23425,test
23426,train
23427,validation
23428,train
23429,validation
23430,train
23431,train
23432,test
23433,validation
23434,test
23435,test
23436,train
23437,train
23438,train
23439,train
23440,train
23441,train
23442,train
23443,test
23444,train
23445,train
23446,train
23447,train
23448,test
23449,train
23450,train
23451,train
23452,test
23453,train
23454,validation
23455,validation
23456,train
23457,validation
23458,test
23459,train
23460,train
23461,train
23462,test
23463,validation
23464,test
23465,train
23466,test
23467,validation
23468,test
23469,test
23470,train
23471,validation
23472,test
23473,validation
23474,validation
23475,train
23476,train
23477,test
23478,train
23479,train
23480,train
23481,train
23482,train
23483,train
23484,test
23485,train
23486,test
23487,train
23488,train
23489,train
23490,train
23491,validation
23492,validation
23493,train
23494,train
23495,test
23496,test
23497,test
23498,validation
23499,train
23500,test
23501,train
23502,test
23503,validation
23504,train
23505,test
23506,test
23507,validation
23508,train
23509,train
23510,test
23511,train
23512,train
23513,validation
23514,test
23515,train
23516,train
23517,train
23518,validation
23519,test
23520,train
23521,train
23522,train
23523,train
23524,validation
23525,train
23526,train
23527,validation
23528,train
23529,test
23530,validation
23531,train
23532,validation
23533,test
23534,train
23535,validation
23536,train
23537,train
23538,train
23539,test
23540,train
23541,test
23542,train
23543,train
23544,validation
23545,test
23546,validation
23547,validation
23548,validation
23549,validation
23550,test
23551,train
23552,train
23553,validation
23554,test
23555,train
23556,train
23557,validation
23558,train
23559,validation
23560,validation
23561,train
23562,train
23563,test
23564,test
23565,train
23566,train
23567,validation
23568,validation
23569,validation
23570,test
23571,train
23572,train
23573,test
23574,train
23575,train
23576,test
23577,validation
23578,train
23579,train
23580,train
23581,train
23582,train
23583,train
23584,test
23585,train
23586,train
23587,train
23588,train
23589,train
23590,train
23591,train
23592,train
23593,validation
23594,train
23595,train
23596,train
23597,train
23598,test
23599,validation
23600,test
23601,train
23602,test
23603,test
23604,validation
23605,validation
23606,validation
23607,validation
23608,test
23609,train
23610,train
23611,train
23612,train
23613,test
23614,train
23615,validation
23616,train
23617,train
23618,validation
23619,train
23620,train
23621,train
23622,train
23623,train
23624,train
23625,train
23626,train
23627,test
23628,validation
23629,train
23630,test
23631,validation
23632,train
23633,validation
23634,train
23635,validation
23636,test
23637,train
23638,train
23639,train
23640,train
23641,train
23642,train
23643,test
23644,test
23645,train
23646,validation
23647,train
23648,train
23649,validation
23650,validation
23651,train
23652,train
23653,train
23654,test
23655,train
23656,train
23657,test
23658,train
23659,test
23660,train
23661,validation
23662,train
23663,train
23664,test
23665,validation
23666,validation
23667,train
23668,test
23669,validation
23670,train
23671,train
23672,train
23673,train
23674,train
23675,train
23676,train
23677,train
23678,train
23679,validation
23680,train
23681,train
23682,train
23683,train
23684,test
23685,train
23686,train
23687,test
23688,train
23689,validation
23690,train
23691,test
23692,train
23693,test
23694,validation
23695,test
23696,test
23697,train
23698,validation
23699,train
23700,validation
23701,validation
23702,train
23703,train
23704,train
23705,test
23706,train
23707,validation
23708,test
23709,validation
23710,train
23711,train
23712,train
23713,train
23714,validation
23715,test
23716,train
23717,train
23718,validation
23719,train
23720,validation
23721,train
23722,train
23723,train
23724,train
23725,validation
23726,validation
23727,train
23728,test
23729,train
23730,validation
23731,train
23732,train
23733,train
23734,train
23735,validation
23736,test
23737,test
23738,train
23739,validation
23740,train
23741,validation
23742,train
23743,train
23744,train
23745,validation
23746,train
23747,validation
23748,train
23749,test
23750,validation
23751,test
23752,train
23753,train
23754,test
23755,train
23756,train
23757,test
23758,validation
23759,validation
23760,test
23761,train
23762,train
23763,test
23764,train
23765,train
23766,validation
23767,train
23768,test
23769,validation
23770,validation
23771,train
23772,test
23773,validation
23774,test
23775,train
23776,train
23777,test
23778,train
23779,train
23780,test
23781,train
23782,train
23783,test
23784,train
23785,test
23786,train
23787,train
23788,train
23789,train
23790,test
23791,validation
23792,train
23793,train
23794,train
23795,train
23796,train
23797,train
23798,train
23799,train
23800,validation
23801,train
23802,validation
23803,validation
23804,train
23805,train
23806,train
23807,validation
23808,train
23809,test
23810,train
23811,train
23812,validation
23813,train
23814,train
23815,train
23816,train
23817,train
23818,test
23819,train
23820,train
23821,validation
23822,train
23823,test
23824,validation
23825,test
23826,train
23827,train
23828,test
23829,train
23830,test
23831,train
23832,train
23833,validation
23834,train
23835,train
23836,train
23837,train
23838,train
23839,train
23840,train
23841,train
23842,train
23843,train
23844,train
23845,validation
23846,validation
23847,test
23848,train
23849,validation
23850,train
23851,validation
23852,test
23853,train
23854,train
23855,train
23856,validation
23857,train
23858,train
23859,test
23860,train
23861,train
23862,train
23863,validation
23864,train
23865,validation
23866,train
23867,test
23868,train
23869,train
23870,train
23871,train
23872,test
23873,train
23874,train
23875,train
23876,train
23877,train
23878,train
23879,validation
23880,test
23881,train
23882,validation
23883,train
23884,train
23885,train
23886,validation
23887,test
23888,train
23889,train
23890,test
23891,train
23892,train
23893,train
23894,test
23895,test
23896,test
23897,test
23898,validation
23899,train
23900,train
23901,train
23902,train
23903,train
23904,validation
23905,train
23906,train
23907,train
23908,test
23909,train
23910,test
23911,train
23912,test
23913,train
23914,validation
23915,train
23916,train
23917,train
23918,train
23919,train
23920,validation
23921,validation
23922,test
23923,validation
23924,train
23925,train
23926,validation
23927,train
23928,train
23929,train
23930,train
23931,validation
23932,test
23933,validation
23934,train
23935,train
23936,train
23937,validation
23938,test
23939,validation
23940,test
23941,train
23942,train
23943,train
23944,validation
23945,train
23946,train
23947,train
23948,test
23949,test
23950,train
23951,test
23952,train
23953,validation
23954,train
23955,test
23956,train
23957,train
23958,train
23959,validation
23960,train
23961,train
23962,train
23963,train
23964,train
23965,train
23966,train
23967,train
23968,test
23969,train
23970,train
23971,train
23972,validation
23973,validation
23974,test
23975,validation
23976,train
23977,validation
23978,train
23979,validation
23980,train
23981,train
23982,train
23983,train
23984,train
23985,train
23986,test
23987,train
23988,train
23989,test
23990,train
23991,train
23992,train
23993,train
23994,test
23995,train
23996,test
23997,train
23998,train
23999,train
24000,validation
24001,validation
24002,train
24003,test
24004,train
24005,validation
24006,train
24007,train
24008,validation
24009,train
24010,train
24011,test
24012,train
24013,test
24014,train
24015,train
24016,train
24017,test
24018,test
24019,train
24020,validation
24021,validation
24022,train
24023,validation
24024,validation
24025,train
24026,validation
24027,test
24028,train
24029,validation
24030,train
24031,train
24032,train
24033,test
24034,validation
24035,train
24036,train
24037,train
24038,train
24039,train
24040,train
24041,test
24042,validation
24043,train
24044,train
24045,validation
24046,validation
24047,test
24048,train
24049,train
24050,train
24051,validation
24052,train
24053,train
24054,validation
24055,train
24056,validation
24057,train
24058,train
24059,train
24060,train
24061,train
24062,test
24063,test
24064,validation
24065,train
24066,test
24067,train
24068,train
24069,train
24070,train
24071,train
24072,train
24073,train
24074,test
24075,validation
24076,test
24077,train
24078,test
24079,validation
24080,validation
24081,validation
24082,validation
24083,train
24084,train
24085,train
24086,validation
24087,validation
24088,train
24089,train
24090,validation
24091,test
24092,validation
24093,test
24094,train
24095,train
24096,test
24097,test
24098,train
24099,test
24100,validation
24101,train
24102,train
24103,train
24104,train
24105,train
24106,train
24107,validation
24108,train
24109,train
24110,train
24111,validation
24112,train
24113,train
24114,train
24115,train
24116,train
24117,train
24118,train
24119,test
24120,train
24121,train
24122,test
24123,train
24124,validation
24125,train
24126,train
24127,test
24128,train
24129,test
24130,train
24131,train
24132,train
24133,train
24134,test
24135,train
24136,train
24137,test
24138,train
24139,train
24140,test
24141,train
24142,train
24143,validation
24144,train
24145,test
24146,test
24147,train
24148,test
24149,test
24150,train
24151,validation
24152,train
24153,train
24154,train
24155,test
24156,train
24157,train
24158,train
24159,validation
24160,validation
24161,train
24162,train
24163,test
24164,train
24165,train
24166,train
24167,train
24168,train
24169,validation
24170,test
24171,train
24172,validation
24173,train
24174,validation
24175,train
24176,validation
24177,test
24178,test
24179,train
24180,train
24181,train
24182,train
24183,train
24184,train
24185,validation
24186,train
24187,train
24188,test
24189,validation
24190,train
24191,train
24192,train
24193,test
24194,train
24195,train
24196,validation
24197,test
24198,test
24199,test
24200,train
24201,train
24202,train
24203,train
24204,validation
24205,train
24206,validation
24207,train
24208,test
24209,train
24210,train
24211,test
24212,train
24213,train
24214,train
24215,train
24216,train
24217,train
24218,train
24219,train
24220,test
24221,train
24222,train
24223,train
24224,test
24225,train
24226,train
24227,train
24228,train
24229,train
24230,train
24231,validation
24232,train
24233,train
24234,train
24235,validation
24236,test
24237,train
24238,train
24239,train
24240,train
24241,train
24242,train
24243,train
24244,train
24245,train
24246,train
24247,train
24248,train
24249,train
24250,train
24251,validation
24252,train
24253,validation
24254,validation
24255,train
24256,validation
24257,train
24258,validation
24259,train
24260,train
24261,train
24262,train
24263,validation
24264,train
24265,train
24266,test
24267,test
24268,train
24269,train
24270,train
24271,validation
24272,train
24273,train
24274,validation
24275,test
24276,train
24277,test
24278,train
24279,train
24280,train
24281,train
24282,train
24283,validation
24284,validation
24285,validation
24286,train
24287,train
24288,train
24289,test
24290,train
24291,train
24292,train
24293,train
24294,train
24295,validation
24296,train
24297,validation
24298,validation
24299,train
24300,train
24301,validation
24302,train
24303,train
24304,test
24305,train
24306,test
24307,train
24308,train
24309,test
24310,test
24311,validation
24312,train
24313,train
24314,train
24315,train
24316,train
24317,train
24318,train
24319,test
24320,train
24321,test
24322,train
24323,train
24324,train
24325,train
24326,train
24327,validation
24328,validation
24329,test
24330,train
24331,validation
24332,validation
24333,test
24334,train
24335,validation
24336,train
24337,validation
24338,train
24339,train
24340,train
24341,train
24342,test
24343,train
24344,validation
24345,train
24346,train
24347,validation
24348,train
24349,test
24350,train
24351,train
24352,train
24353,train
24354,train
24355,train
24356,test
24357,validation
24358,train
24359,train
24360,test
24361,train
24362,train
24363,test
24364,train
24365,train
24366,test
24367,validation
24368,validation
24369,test
24370,train
24371,train
24372,train
24373,train
24374,train
24375,train
24376,test
24377,train
24378,validation
24379,train
24380,test
24381,validation
24382,train
24383,validation
24384,train
24385,test
24386,train
24387,train
24388,test
24389,train
24390,test
24391,train
24392,test
24393,test
24394,train
24395,validation
24396,validation
24397,validation
24398,test
24399,validation
24400,test
24401,test
24402,test
24403,test
24404,train
24405,train
24406,train
24407,train
24408,test
24409,validation
24410,validation
24411,train
24412,train
24413,test
24414,train
24415,test
24416,train
24417,train
24418,train
24419,test
24420,train
24421,test
24422,test
24423,train
24424,train
24425,train
24426,train
24427,test
24428,train
24429,validation
24430,test
24431,validation
24432,validation
24433,train
24434,test
24435,train
24436,train
24437,test
24438,test
24439,train
24440,train
24441,train
24442,train
24443,train
24444,validation
24445,train
24446,validation
24447,validation
24448,train
24449,test
24450,test
24451,train
24452,train
24453,train
24454,test
24455,test
24456,train
24457,train
24458,train
24459,train
24460,test
24461,validation
24462,validation
24463,train
24464,validation
24465,validation
24466,train
24467,train
24468,validation
24469,train
24470,validation
24471,validation
24472,train
24473,validation
24474,validation
24475,validation
24476,train
24477,train
24478,test
24479,train
24480,train
24481,train
24482,validation
24483,validation
24484,train
24485,train
24486,train
24487,validation
24488,train
24489,test
24490,validation
24491,validation
24492,test
24493,test
24494,validation
24495,train
24496,validation
24497,train
24498,validation
24499,train
24500,train
24501,train
24502,train
24503,train
24504,test
24505,train
24506,train
24507,train
24508,train
24509,test
24510,validation
24511,train
24512,validation
24513,validation
24514,train
24515,validation
24516,train
24517,train
24518,train
24519,validation
24520,train
24521,test
24522,validation
24523,validation
24524,train
24525,train
24526,test
24527,train
24528,train
24529,train
24530,validation
24531,train
24532,test
24533,train
24534,train
24535,train
24536,validation
24537,validation
24538,test
24539,train
24540,train
24541,test
24542,validation
24543,train
24544,train
24545,train
24546,train
24547,test
24548,train
24549,test
24550,train
24551,train
24552,test
24553,train
24554,validation
24555,train
24556,test
24557,train
24558,train
24559,train
24560,train
24561,train
24562,train
24563,train
24564,train
24565,train
24566,train
24567,validation
24568,validation
24569,train
24570,train
24571,train
24572,train
24573,train
24574,train
24575,test
24576,test
24577,train
24578,train
24579,train
24580,train
24581,train
24582,test
24583,train
24584,train
24585,train
24586,train
24587,test
24588,test
24589,train
24590,train
24591,validation
24592,validation
24593,train
24594,train
24595,test
24596,train
24597,train
24598,test
24599,validation
24600,train
24601,validation
24602,test
24603,train
24604,train
24605,train
24606,test
24607,validation
24608,train
24609,train
24610,train
24611,train
24612,test
24613,train
24614,test
24615,train
24616,test
24617,train
24618,test
24619,test
24620,train
24621,test
24622,train
24623,test
24624,test
24625,train
24626,test
24627,train
24628,train
24629,train
24630,train
24631,test
24632,test
24633,test
24634,train
24635,train
24636,train
24637,train
24638,validation
24639,train
24640,validation
24641,validation
24642,test
24643,validation
24644,test
24645,train
24646,train
24647,train
24648,train
24649,train
24650,train
24651,train
24652,train
24653,test
24654,train
24655,train
24656,test
24657,train
24658,test
24659,train
24660,test
24661,test
24662,train
24663,train
24664,train
24665,train
24666,validation
24667,test
24668,test
24669,validation
24670,train
24671,train
24672,train
24673,train
24674,train
24675,test
24676,train
24677,train
24678,train
24679,test
24680,train
24681,validation
24682,test
24683,test
24684,train
24685,test
24686,validation
24687,test
24688,train
24689,test
24690,train
24691,train
24692,train
24693,test
24694,validation
24695,test
24696,validation
24697,train
24698,validation
24699,train
24700,train
24701,test
24702,train
24703,validation
24704,train
24705,train
24706,train
24707,train
24708,test
24709,test
24710,train
24711,train
24712,test
24713,train
24714,train
24715,train
24716,validation
24717,train
24718,test
24719,validation
24720,validation
24721,train
24722,test
24723,validation
24724,validation
24725,train
24726,test
24727,train
24728,train
24729,test
24730,train
24731,train
24732,test
24733,validation
24734,test
24735,train
24736,validation
24737,train
24738,train
24739,train
24740,train
24741,validation
24742,train
24743,test
24744,train
24745,test
24746,validation
24747,train
24748,train
24749,train
24750,test
24751,train
24752,test
24753,train
24754,train
24755,train
24756,test
24757,train
24758,train
24759,validation
24760,test
24761,train
24762,train
24763,train
24764,train
24765,train
24766,validation
24767,test
24768,test
24769,validation
24770,train
24771,validation
24772,test
24773,validation
24774,test
24775,validation
24776,train
24777,validation
24778,train
24779,train
24780,validation
24781,validation
24782,train
24783,train
24784,validation
24785,train
24786,train
24787,validation
24788,validation
24789,test
24790,validation
24791,train
24792,train
24793,train
24794,validation
24795,train
24796,test
24797,test
24798,validation
24799,train
24800,train
24801,train
24802,train
24803,test
24804,train
24805,train
24806,train
24807,train
24808,train
24809,validation
24810,train
24811,train
24812,train
24813,validation
24814,train
24815,validation
24816,validation
24817,validation
24818,train
24819,validation
24820,train
24821,train
24822,train
24823,train
24824,test
24825,train
24826,test
24827,validation
24828,validation
24829,train
24830,train
24831,train
24832,train
24833,train
24834,train
24835,train
24836,validation
24837,validation
24838,train
24839,train
24840,train
24841,train
24842,test
24843,validation
24844,validation
24845,train
24846,train
24847,train
24848,train
24849,test
24850,train
24851,validation
24852,validation
24853,train
24854,test
24855,train
24856,train
24857,test
24858,train
24859,train
24860,validation
24861,test
24862,validation
24863,train
24864,train
24865,validation
24866,train
24867,test
24868,train
24869,train
24870,train
24871,validation
24872,train
24873,train
24874,train
24875,train
24876,train
24877,train
24878,train
24879,train
24880,train
24881,validation
24882,train
24883,train
24884,train
24885,train
24886,test
24887,train
24888,validation
24889,train
24890,test
24891,test
24892,train
24893,train
24894,test
24895,train
24896,train
24897,train
24898,train
24899,test
24900,validation
24901,validation
24902,validation
24903,train
24904,train
24905,train
24906,train
24907,train
24908,test
24909,train
24910,test
24911,train
24912,train
24913,train
24914,test
24915,train
24916,train
24917,train
24918,validation
24919,train
24920,test
24921,train
24922,train
24923,test
24924,test
24925,train
24926,test
24927,train
24928,test
24929,train
24930,train
24931,validation
24932,validation
24933,validation
24934,validation
24935,train
24936,train
24937,test
24938,test
24939,validation
24940,train
24941,test
24942,validation
24943,validation
24944,train
24945,train
24946,train
24947,train
24948,train
24949,train
24950,train
24951,validation
24952,train
24953,validation
24954,train
24955,validation
24956,train
24957,train
24958,train
24959,train
24960,train
24961,validation
24962,test
24963,train
24964,test
24965,train
24966,train
24967,train
24968,train
24969,validation
24970,train
24971,train
24972,validation
24973,train
24974,train
24975,validation
24976,test
24977,train
24978,train
24979,train
24980,validation
24981,train
24982,train
24983,train
24984,validation
24985,validation
24986,train
24987,train
24988,test
24989,test
24990,train
24991,train
24992,validation
24993,train
24994,train
24995,validation
24996,train
24997,train
24998,test
24999,train
25000,train
25001,train
25002,validation
25003,train
25004,train
25005,validation
25006,test
25007,train
25008,train
25009,train
25010,validation
25011,train
25012,train
25013,train
25014,train
25015,train
25016,train
25017,train
25018,validation
25019,validation
25020,train
25021,train
25022,train
25023,validation
25024,train
25025,train
25026,test
25027,train
25028,train
25029,validation
25030,validation
25031,train
25032,test
25033,train
25034,validation
25035,train
25036,validation
25037,train
25038,train
25039,test
25040,validation
25041,train
25042,train
25043,train
25044,train
25045,train
25046,test
25047,test
25048,validation
25049,validation
25050,validation
25051,train
25052,test
25053,train
25054,train
25055,test
25056,train
25057,train
25058,train
25059,train
25060,test
25061,test
25062,validation
25063,train
25064,train
25065,train
25066,train
25067,validation
25068,train
25069,train
25070,validation
25071,train
25072,test
25073,train
25074,validation
25075,train
25076,test
25077,train
25078,train
25079,train
25080,test
25081,train
25082,validation
25083,test
25084,train
25085,train
25086,train
25087,train
25088,validation
25089,test
25090,train
25091,train
25092,validation
25093,train
25094,test
25095,test
25096,validation
25097,train
25098,test
25099,validation
25100,validation
25101,train
25102,train
25103,train
25104,validation
25105,train
25106,test
25107,test
25108,test
25109,train
25110,train
25111,train
25112,train
25113,validation
25114,test
25115,train
25116,train
25117,test
25118,train
25119,train
25120,train
25121,validation
25122,train
25123,train
25124,validation
25125,test
25126,validation
25127,validation
25128,train
25129,test
25130,train
25131,test
25132,validation
25133,train
25134,train
25135,train
25136,validation
25137,train
25138,test
25139,validation
25140,train
25141,test
25142,train
25143,test
25144,train
25145,train
25146,train
25147,validation
25148,train
25149,train
25150,validation
25151,train
25152,test
25153,test
25154,test
25155,test
25156,test
25157,train
25158,train
25159,train
25160,validation
25161,train
25162,train
25163,train
25164,test
25165,train
25166,train
25167,train
25168,train
25169,validation
25170,train
25171,validation
25172,test
25173,train
25174,validation
25175,train
25176,test
25177,test
25178,test
25179,train
25180,test
25181,train
25182,test
25183,test
25184,train
25185,validation
25186,train
25187,train
25188,train
25189,validation
25190,train
25191,train
25192,validation
25193,validation
25194,test
25195,train
25196,train
25197,test
25198,train
25199,train
25200,test
25201,train
25202,train
25203,train
25204,validation
25205,validation
25206,validation
25207,test
25208,validation
25209,test
25210,validation
25211,train
25212,validation
25213,train
25214,train
25215,validation
25216,train
25217,validation
25218,validation
25219,train
25220,train
25221,test
25222,train
25223,test
25224,train
25225,validation
25226,train
25227,test
25228,train
25229,validation
25230,validation
25231,test
25232,train
25233,validation
25234,train
25235,train
25236,train
25237,test
25238,train
25239,train
25240,train
25241,test
25242,validation
25243,train
25244,train
25245,test
25246,train
25247,train
25248,train
25249,validation
25250,train
25251,validation
25252,test
25253,train
25254,validation
25255,validation
25256,train
25257,test
25258,train
25259,validation
25260,validation
25261,test
25262,train
25263,validation
25264,test
25265,test
25266,train
25267,train
25268,train
25269,test
25270,validation
25271,train
25272,validation
25273,train
25274,train
25275,train
25276,validation
25277,train
25278,train
25279,test
25280,train
25281,train
25282,validation
25283,test
25284,train
25285,validation
25286,train
25287,train
25288,train
25289,validation
25290,train
25291,train
25292,train
25293,train
25294,train
25295,train
25296,train
25297,test
25298,train
25299,test
25300,test
25301,train
25302,validation
25303,test
25304,train
25305,train
25306,train
25307,train
25308,train
25309,train
